3,-20,-0.02484,0,4.9027
3,-19.5,-0.023474,0,4.9107
3,-19,-0.022144,0,4.9182
3,-18.5,-0.020852,0,4.9254
3,-18,-0.019597,0,4.932
3,-17.5,-0.018381,0,4.9383
3,-17,-0.017204,0,4.9442
3,-16.5,-0.016068,0,4.9497
3,-16,-0.014973,0,4.9548
3,-15.5,-0.01392,0,4.9595
3,-15,-0.012908,0,4.9639
3,-14.5,-0.011938,0,4.968
3,-14,-0.011011,0,4.9718
3,-13.5,-0.010125,0,4.9752
3,-13,-0.009282,0,4.9784
3,-12.5,-0.0084806,0,4.9813
3,-12,-0.0077207,0,4.9839
3,-11.5,-0.0070019,0,4.9863
3,-11,-0.0063235,0,4.9885
3,-10.5,-0.005685,0,4.9904
3,-10,-0.0050853,0,4.9922
3,-9.5,-0.0045237,0,4.9937
3,-9,-0.003999,0,4.9951
3,-8.5,-0.00351,0,4.9963
3,-8,-0.0030556,0,4.9973
3,-7.5,-0.0026342,0,4.9982
3,-7,-0.0022445,0,4.999
3,-6.5,-0.0018848,0,4.9996
3,-6,-0.0015534,0,5.0002
3,-5.5,-0.0012486,0,5.0006
3,-5,-0.00096841,0,5.0009
3,-4.5,-0.00071103,0,5.0012
3,-4,-0.0004744,0,5.0013
3,-3.5,-0.00025642,0,5.0014
3,-3,-5.4981e-05,0,5.0015
3,-2.5,0.00013213,0,5.0014
3,-2,0.00030714,0,5.0013
3,-1.5,0.00047234,0,5.0012
3,-1,0.00063003,0,5.001
3,-0.5,0.00078254,0,5.0008
3,0,0.00093223,0,5.0005
3,0.5,0.0010815,0,5.0001
3,1,0.0012326,0,4.9997
3,1.5,0.0013879,0,4.9993
3,2,0.0015498,0,4.9988
3,2.5,0.0017207,0,4.9983
3,3,0.0019026,0,4.9977
3,3.5,0.002098,0,4.9971
3,4,0.002309,0,4.9964
3,4.5,0.0025378,0,4.9956
3,5,0.0027864,0,4.9947
3,5.5,0.0030568,0,4.9938
3,6,0.0033511,0,4.9928
3,6.5,0.003671,0,4.9916
3,7,0.0040184,0,4.9904
3,7.5,0.004395,0,4.989
3,8,0.0048023,0,4.9876
3,8.5,0.0052419,0,4.9859
3,9,0.0057151,0,4.9842
3,9.5,0.0062233,0,4.9822
3,10,0.0067676,0,4.9801
3,10.5,0.0073492,0,4.9778
3,11,0.0079689,0,4.9753
3,11.5,0.0086276,0,4.9726
3,12,0.009326,0,4.9697
3,12.5,0.010065,0,4.9665
3,13,0.010844,0,4.9631
3,13.5,0.011665,0,4.9594
3,14,0.012527,0,4.9554
3,14.5,0.013431,0,4.9512
3,15,0.014377,0,4.9466
3,15.5,0.015363,0,4.9417
3,16,0.016391,0,4.9365
3,16.5,0.01746,0,4.9309
3,17,0.018569,0,4.925
3,17.5,0.019718,0,4.9186
3,18,0.020907,0,4.9119
3,18.5,0.022133,0,4.9048
3,19,0.023397,0,4.8973
3,19.5,0.024698,0,4.8893
