3,-20,-0.0271631,-0,5.1194
3,-19.9,-0.0268528,-0,5.12115
3,-19.8,-0.0265425,-0,5.1229
3,-19.7,-0.0262322,-0,5.12466
3,-19.6,-0.0259218,-0,5.12641
3,-19.5,-0.0256115,-0,5.12816
3,-19.4,-0.0253724,-0,5.12991
3,-19.3,-0.0250991,-0,5.13156
3,-19.2,-0.0248034,-0,5.13315
3,-19.1,-0.0245078,-0,5.13475
3,-19,-0.0242121,-0,5.13635
3,-18.9,-0.0239164,-0,5.13795
3,-18.8,-0.0236207,-0,5.13955
3,-18.7,-0.023325,-0,5.14114
3,-18.6,-0.023086,-0,5.14273
3,-18.5,-0.0228238,-0,5.14423
3,-18.4,-0.0225431,-0,5.14568
3,-18.3,-0.0222625,-0,5.14712
3,-18.2,-0.0219819,-0,5.14857
3,-18.1,-0.0217013,-0,5.15002
3,-18,-0.0214207,-0,5.15147
3,-17.9,-0.0211401,-0,5.15292
3,-17.8,-0.0209026,-0,5.15436
3,-17.7,-0.0206493,-0,5.1557
3,-17.6,-0.0203816,-0,5.15701
3,-17.5,-0.0201139,-0,5.15832
3,-17.4,-0.0198462,-0,5.15963
3,-17.3,-0.0195785,-0,5.16094
3,-17.2,-0.0193108,-0,5.16224
3,-17.1,-0.0190431,-0,5.16355
3,-17,-0.018817,-0,5.16485
3,-16.9,-0.0185816,-0,5.16607
3,-16.8,-0.0183249,-0,5.16724
3,-16.7,-0.0180682,-0,5.16841
3,-16.6,-0.0178115,-0,5.16958
3,-16.5,-0.0175548,-0,5.17076
3,-16.4,-0.0172981,-0,5.17193
3,-16.3,-0.0170414,-0,5.1731
3,-16.2,-0.016844,-0,5.17426
3,-16.1,-0.0166282,-0,5.17537
3,-16,-0.0163848,-0,5.17641
3,-15.9,-0.0161413,-0,5.17745
3,-15.8,-0.0158979,-0,5.17849
3,-15.7,-0.0156545,-0,5.17953
3,-15.6,-0.0154111,-0,5.18058
3,-15.5,-0.0151739,-0,5.18162
3,-15.4,-0.0149929,-0,5.18265
3,-15.3,-0.0147893,-0,5.18363
3,-15.2,-0.0145624,-0,5.18456
3,-15.1,-0.0143356,-0,5.18548
3,-15,-0.0141087,-0,5.1864
3,-14.9,-0.0138818,-0,5.18732
3,-14.8,-0.013655,-0,5.18824
3,-14.7,-0.0134281,-0,5.18916
3,-14.6,-0.0132573,-0,5.19008
3,-14.5,-0.0130647,-0,5.19094
3,-14.4,-0.0128538,-0,5.19175
3,-14.3,-0.0126429,-0,5.19256
3,-14.2,-0.012432,-0,5.19337
3,-14.1,-0.0122211,-0,5.19418
3,-14,-0.0120102,-0,5.19499
3,-13.9,-0.0117993,-0,5.1958
3,-13.8,-0.0116392,-0,5.19661
3,-13.7,-0.011459,-0,5.19736
3,-13.6,-0.0112633,-0,5.19807
3,-13.5,-0.0110675,-0,5.19877
3,-13.4,-0.0108718,-0,5.19948
3,-13.3,-0.010676,-0,5.20019
3,-13.2,-0.0104802,-0,5.2009
3,-13.1,-0.0102845,-0,5.2016
3,-13,-0.0101382,-0,5.20231
